Image Name,Blur Label
GaussianH25x25S300_2.jpg ,1
GaussianH25x25S300_20.jpg ,1
GaussianH25x25S300_21.jpg ,1
GaussianH25x25S300_22.jpg ,1
GaussianH25x25S300_23.jpg ,1
GaussianH25x25S300_24.jpg ,1
GaussianH25x25S300_25.jpg ,1
GaussianH25x25S300_26.jpg ,1
GaussianH25x25S300_27.jpg ,1
GaussianH25x25S300_28.jpg ,1
GaussianH25x25S300_29.jpg ,1
GaussianH25x25S300_3.jpg ,1
GaussianH25x25S300_30.jpg ,1
GaussianH25x25S300_4.jpg ,1
GaussianH25x25S300_5.jpg ,1
GaussianH25x25S300_6.jpg ,1
GaussianH25x25S300_7.jpg ,1
GaussianH25x25S300_8.jpg ,1
GaussianH25x25S300_9.jpg ,1
GaussianH2x80S300_1.jpg ,1
GaussianH2x80S300_10.jpg ,1
GaussianH2x80S300_11.jpg ,1
GaussianH2x80S300_12.jpg ,1
GaussianH2x80S300_13.jpg ,1
GaussianH2x80S300_14.jpg ,1
GaussianH2x80S300_15.jpg ,1
GaussianH2x80S300_16.jpg ,1
GaussianH2x80S300_17.jpg ,1
GaussianH2x80S300_18.jpg ,1
GaussianH2x80S300_19.jpg ,1
GaussianH2x80S300_2.jpg ,1
GaussianH2x80S300_20.jpg ,1
GaussianH2x80S300_21.jpg ,1
GaussianH2x80S300_22.jpg ,1
GaussianH2x80S300_23.jpg ,1
GaussianH2x80S300_24.jpg ,1
GaussianH2x80S300_25.jpg ,1
GaussianH2x80S300_26.jpg ,1
GaussianH2x80S300_27.jpg ,1
GaussianH2x80S300_28.jpg ,1
GaussianH2x80S300_29.jpg ,1
GaussianH2x80S300_3.jpg ,1
GaussianH2x80S300_30.jpg ,1
GaussianH2x80S300_4.jpg ,1
GaussianH2x80S300_5.jpg ,1
GaussianH2x80S300_6.jpg ,1
GaussianH2x80S300_7.jpg ,1
GaussianH2x80S300_8.jpg ,1
GaussianH2x80S300_9.jpg ,1
GaussianH50x50S300_1.jpg ,1
GaussianH50x50S300_10.jpg ,1
GaussianH50x50S300_11.jpg ,1
GaussianH50x50S300_12.jpg ,1
GaussianH50x50S300_13.jpg ,1
GaussianH50x50S300_14.jpg ,1
GaussianH50x50S300_15.jpg ,1
GaussianH50x50S300_16.jpg ,1
GaussianH50x50S300_17.jpg ,1
GaussianH50x50S300_18.jpg ,1
GaussianH50x50S300_19.jpg ,1
GaussianH50x50S300_2.jpg ,1
GaussianH50x50S300_20.jpg ,1
GaussianH50x50S300_21.jpg ,1
GaussianH50x50S300_22.jpg ,1
GaussianH50x50S300_23.jpg ,1
GaussianH50x50S300_24.jpg ,1
GaussianH50x50S300_25.jpg ,1
GaussianH50x50S300_26.jpg ,1
GaussianH50x50S300_27.jpg ,1
GaussianH50x50S300_28.jpg ,1
GaussianH50x50S300_29.jpg ,1
GaussianH50x50S300_3.jpg ,1
GaussianH50x50S300_30.jpg ,1
GaussianH50x50S300_4.jpg ,1
GaussianH50x50S300_5.jpg ,1
GaussianH50x50S300_6.jpg ,1
GaussianH50x50S300_7.jpg ,1
GaussianH50x50S300_8.jpg ,1
GaussianH50x50S300_9.jpg ,1
MotionL100Th0_1.jpg ,1
MotionL100Th0_10.jpg ,1
MotionL100Th0_11.jpg ,1
MotionL100Th0_12.jpg ,1
MotionL100Th0_13.jpg ,1
MotionL100Th0_14.jpg ,1
MotionL100Th0_15.jpg ,1
MotionL100Th0_16.jpg ,1
MotionL100Th0_17.jpg ,1
MotionL100Th0_18.jpg ,1
MotionL100Th0_19.jpg ,1
MotionL100Th0_2.jpg ,1
MotionL100Th0_20.jpg ,1
MotionL100Th0_21.jpg ,1
MotionL100Th0_22.jpg ,1
MotionL100Th0_23.jpg ,1
MotionL100Th0_24.jpg ,1
MotionL100Th0_25.jpg ,1
MotionL100Th0_26.jpg ,1
MotionL100Th0_27.jpg ,1
MotionL100Th0_28.jpg ,1
MotionL100Th0_29.jpg ,1
MotionL100Th0_3.jpg ,1
MotionL100Th0_30.jpg ,1
MotionL100Th0_4.jpg ,1
MotionL100Th0_5.jpg ,1
MotionL100Th0_6.jpg ,1
MotionL100Th0_7.jpg ,1
MotionL100Th0_8.jpg ,1
MotionL100Th0_9.jpg ,1
MotionL100Th45_1.jpg ,1
MotionL100Th45_10.jpg ,1
MotionL100Th45_11.jpg ,1
MotionL100Th45_12.jpg ,1
MotionL100Th45_13.jpg ,1
MotionL100Th45_14.jpg ,1
MotionL100Th45_15.jpg ,1
MotionL100Th45_16.jpg ,1
MotionL100Th45_17.jpg ,1
MotionL100Th45_18.jpg ,1
MotionL100Th45_19.jpg ,1
MotionL100Th45_2.jpg ,1
MotionL100Th45_20.jpg ,1
MotionL100Th45_21.jpg ,1
MotionL100Th45_22.jpg ,1
MotionL100Th45_23.jpg ,1
MotionL100Th45_24.jpg ,1
MotionL100Th45_25.jpg ,1
MotionL100Th45_26.jpg ,1
MotionL100Th45_27.jpg ,1
MotionL100Th45_28.jpg ,1
MotionL100Th45_29.jpg ,1
MotionL100Th45_3.jpg ,1
MotionL100Th45_30.jpg ,1
MotionL100Th45_4.jpg ,1
MotionL100Th45_5.jpg ,1
MotionL100Th45_6.jpg ,1
MotionL100Th45_7.jpg ,1
MotionL100Th45_8.jpg ,1
MotionL100Th45_9.jpg ,1
MotionL50Th90_1.jpg ,1
MotionL50Th90_10.jpg ,1
MotionL50Th90_11.jpg ,1
MotionL50Th90_12.jpg ,1
MotionL50Th90_13.jpg ,1
MotionL50Th90_14.jpg ,1
MotionL50Th90_15.jpg ,1
MotionL50Th90_16.jpg ,1
MotionL50Th90_17.jpg ,1
MotionL50Th90_18.jpg ,1
MotionL50Th90_19.jpg ,1
MotionL50Th90_2.jpg ,1
MotionL50Th90_20.jpg ,1
MotionL50Th90_21.jpg ,1
MotionL50Th90_22.jpg ,1
MotionL50Th90_23.jpg ,1
MotionL50Th90_24.jpg ,1
MotionL50Th90_25.jpg ,1
MotionL50Th90_26.jpg ,1
MotionL50Th90_27.jpg ,1
MotionL50Th90_28.jpg ,1
MotionL50Th90_29.jpg ,1
MotionL50Th90_3.jpg ,1
MotionL50Th90_30.jpg ,1
MotionL50Th90_4.jpg ,1
MotionL50Th90_5.jpg ,1
MotionL50Th90_6.jpg ,1
MotionL50Th90_7.jpg ,1
MotionL50Th90_8.jpg ,1
MotionL50Th90_9.jpg ,1
MotionL80Th45_1.jpg ,1
MotionL80Th45_10.jpg ,1
MotionL80Th45_11.jpg ,1
MotionL80Th45_12.jpg ,1
MotionL80Th45_13.jpg ,1
MotionL80Th45_14.jpg ,1
MotionL80Th45_15.jpg ,1
MotionL80Th45_16.jpg ,1
MotionL80Th45_17.jpg ,1
MotionL80Th45_18.jpg ,1
MotionL80Th45_19.jpg ,1
MotionL80Th45_2.jpg ,1
MotionL80Th45_20.jpg ,1
MotionL80Th45_21.jpg ,1
MotionL80Th45_22.jpg ,1
MotionL80Th45_23.jpg ,1
MotionL80Th45_24.jpg ,1
MotionL80Th45_25.jpg ,1
MotionL80Th45_26.jpg ,1
MotionL80Th45_27.jpg ,1
MotionL80Th45_28.jpg ,1
MotionL80Th45_29.jpg ,1
MotionL80Th45_3.jpg ,1
MotionL80Th45_30.jpg ,1
MotionL80Th45_4.jpg ,1
MotionL80Th45_5.jpg ,1
MotionL80Th45_6.jpg ,1
MotionL80Th45_7.jpg ,1
MotionL80Th45_8.jpg ,1
MotionL80Th45_9.jpg ,1
Original_1.jpg ,-1
Original_10.jpg ,-1
Original_11.jpg ,-1
Original_12.jpg ,-1
Original_13.jpg ,-1
Original_14.jpg ,-1
Original_15.jpg ,-1
Original_16.jpg ,-1
Original_17.jpg ,-1
Original_18.jpg ,-1
Original_19.jpg ,-1
Original_2.jpg ,-1
Original_20.jpg ,-1
Original_21.jpg ,-1
Original_22.jpg ,-1
Original_23.jpg ,-1
Original_24.jpg ,-1
Original_25.jpg ,-1
Original_26.jpg ,-1
Original_27.jpg ,-1
Original_28.jpg ,-1
Original_29.jpg ,-1
Original_3.jpg ,-1
Original_30.jpg ,-1
Original_4.jpg ,-1
Original_5.jpg ,-1
Original_6.jpg ,-1
Original_7.jpg ,-1
Original_8.jpg ,-1
Original_9.jpg ,-1
